trxid,amount,type,transactiontime
f3cac0c7-3c42-41ff-8c06-77f861e28b56,863000.00,DEBIT,2024-11-03 15:44:15.773889
c48d9edf-54b8-4b80-b3b8-7e05f0637ada,85000.00,CREDIT,2024-11-01 05:10:00.773889
7544c217-80e0-4fff-8e4f-e9d0a01cf006,486000.00,DEBIT,2024-10-29 01:19:49.773889
b2cf8a83-aef2-4412-b94f-3c7e68e2af19,986000.00,DEBIT,2024-10-30 10:34:01.773889
23eaf0b2-30b8-46b7-a198-fe50db17b9de,669000.00,DEBIT,2024-11-03 01:44:35.773889
1594716a-14b7-471a-bad1-1fa0d587fb0a,162000.00,DEBIT,2024-10-31 14:52:11.773889
663914e2-2a79-4927-a835-5ba6c28bbddf,333000.00,CREDIT,2024-11-03 09:39:05.773889
eb455a16-3f00-4f26-8a14-6e5388a3f41b,501000.00,CREDIT,2024-10-31 06:03:07.773889
bd8fb9cf-5b7d-4abe-96da-dda7ca8868e8,352000.00,CREDIT,2024-10-30 22:35:59.773889
523ba1f8-987e-44f7-8927-a116ff8ea98f,456000.00,CREDIT,2024-11-03 18:43:58.773889
8943b8dc-e1db-43c0-bd0e-33a974de1ac4,595000.00,CREDIT,2024-10-29 16:39:54.773889
a028eb64-0402-4fbe-8299-4ab592cd4ca3,702000.00,CREDIT,2024-11-01 14:07:21.773889
7de33be5-15ce-4984-b3a1-5f0e80722d5b,280000.00,DEBIT,2024-11-01 23:34:50.773889
b97b59f4-b296-4e7b-ad85-1896aba26f52,75000.00,CREDIT,2024-10-29 18:26:48.773889
dc6c11e9-b190-462c-8c7e-7aa1c2f67cb2,915000.00,CREDIT,2024-10-31 15:01:47.773889
91d6915e-f5d9-41a7-9000-0573ca2abd87,680000.00,DEBIT,2024-11-01 01:33:22.773889
670eb6f8-6b20-4e88-b437-ace4448cbdc5,272000.00,DEBIT,2024-10-30 05:50:15.773889
d353739e-577a-44cf-a6ca-53faf57f57b5,615000.00,CREDIT,2024-10-28 19:39:47.773889
c3ea27ba-821b-4e3b-9be5-f0eda1ea6e4c,142000.00,CREDIT,2024-10-31 02:08:41.773889
fade5c5b-453c-4eb2-b04d-4235607b6521,552000.00,CREDIT,2024-11-03 00:04:59.773889
5f09e298-b47a-4064-b852-9e0f3b6bf828,952000.00,CREDIT,2024-11-02 07:56:03.773889
38b34900-73d4-49ce-a6a4-893bab41826f,194000.00,DEBIT,2024-10-30 19:43:46.773889
1d73b502-0f42-4664-8072-70ebc2045985,224000.00,CREDIT,2024-10-28 12:59:07.773889
9689e8a6-68fc-4768-9558-dc479262fd93,558000.00,CREDIT,2024-10-30 06:08:46.773889
087a77c7-b4da-48cc-9fb6-1f70958b4082,687000.00,DEBIT,2024-10-31 14:37:42.773889
2f551629-94cf-470d-a8b3-14e07c99159c,532000.00,CREDIT,2024-10-29 05:43:33.773889
25309460-3acc-47ff-82e1-4611b86f2751,946000.00,CREDIT,2024-10-28 15:54:44.773889
1dfe0e9c-add2-4efd-b8cc-c9e5c0cc43c2,371000.00,CREDIT,2024-10-29 01:09:56.773889
e189df93-0226-493c-bdb4-dd8c708fee27,112000.00,DEBIT,2024-10-28 09:45:11.773889
59e682b8-718a-4fc4-a925-e19b9d8f95d9,843000.00,CREDIT,2024-11-03 20:32:08.773889
09e2279d-2b93-4e68-9254-e0db70b408c8,75000.00,CREDIT,2024-11-01 08:34:13.773889
41433386-32da-4c39-aa95-a62ab57050ad,885000.00,DEBIT,2024-10-29 20:53:58.773889
58dede98-9e21-4f7d-a6cd-da7b0c582978,952000.00,DEBIT,2024-10-31 14:20:24.773889
e90ed00c-fdc7-4063-9fd8-87ea9bbc657f,657000.00,CREDIT,2024-11-01 05:07:24.773889
c4d8368a-656a-4421-b258-f782639d9209,235000.00,DEBIT,2024-11-02 20:56:30.773889
5e1858aa-9250-4958-9330-fdf9c994576a,814000.00,CREDIT,2024-10-30 03:15:46.773889
b647870f-a595-4af7-b1ef-69a7efc094da,609000.00,CREDIT,2024-10-28 20:38:55.773889
a1c311ca-b8dc-4df3-b693-b2b610fe7d6f,486000.00,CREDIT,2024-11-01 10:01:22.773889
d685115c-a050-4243-824c-2a47656b8352,406000.00,DEBIT,2024-11-03 11:54:49.773889
314e0e2b-40e1-4b8e-9374-081e45339c09,151000.00,DEBIT,2024-11-03 17:39:23.773889
55e617ff-b1b4-41a9-8968-168b8943b510,789000.00,DEBIT,2024-10-28 11:33:56.773889
88823955-4f27-483c-970d-178379ea36c2,115000.00,CREDIT,2024-10-28 06:49:41.773889
20949296-4102-405f-8f8a-acf849a9a91f,745000.00,DEBIT,2024-10-29 02:45:52.773889
7f6f4aec-ac7e-4264-9ff6-3438314adf11,281000.00,CREDIT,2024-10-30 23:13:16.773889
93f40e9b-76e9-4932-b7eb-26e01257c4d1,299000.00,CREDIT,2024-10-29 08:32:25.773889
9ea87c86-cf2b-4713-bede-bb222bda8610,222000.00,DEBIT,2024-10-31 03:20:36.773889
0765d43a-1213-4c01-88b2-7e38c2fd6a71,897000.00,CREDIT,2024-11-01 01:00:40.773889
4b554959-3d4d-4e7d-8a9c-5b798e91f8de,87000.00,DEBIT,2024-10-28 02:51:35.773889
70964b52-ecaf-4b7e-b55f-c16763b8c3cc,679000.00,CREDIT,2024-11-03 09:47:27.773889
bb9cc442-0be4-4c04-bc21-aefa22f07803,309000.00,DEBIT,2024-10-31 13:33:00.773889
dffe7f6c-26ea-455c-8ee6-6967007ca367,287000.00,DEBIT,2024-10-29 05:42:29.773889
6bc78d5a-823f-42f8-a885-07ea3e531efc,26000.00,CREDIT,2024-10-30 10:30:44.773889
fe293f93-e4f4-49eb-b0ef-0af6643412c2,251000.00,CREDIT,2024-10-28 20:37:33.773889
8222fd90-ddf3-4262-9a22-a83c82419407,603000.00,CREDIT,2024-11-01 09:42:18.773889
c21d6a7a-9ef3-4cc8-a8be-d89d8a46a7b9,680000.00,CREDIT,2024-10-28 06:33:50.773889
f49f374e-777f-485b-b1ad-1fb415fba52b,282000.00,DEBIT,2024-10-28 06:07:13.773889
d9d7e9db-9eaf-4636-ba74-9eb7ea767166,891000.00,CREDIT,2024-10-30 02:30:29.773889
c8670bca-56f5-4cc4-9092-9f64cc2790cd,953000.00,CREDIT,2024-11-02 07:49:06.773889
80e3efcb-2ca0-4c22-9766-82f99abd04b0,769000.00,CREDIT,2024-11-02 18:48:58.773889
41beb9c0-66a4-4c20-978f-d85e9f653905,446000.00,DEBIT,2024-10-31 22:25:28.773889
62bf3731-832e-44de-90d4-3fd994e399ce,872000.00,CREDIT,2024-11-02 11:40:07.773889
48144f8d-d78c-46b5-94dc-39fc8c516335,523000.00,DEBIT,2024-10-28 06:50:39.773889
9b530ffb-07c1-4d8d-8d24-9d7b5cbaecc1,573000.00,CREDIT,2024-11-01 11:47:03.773889
515f4474-f626-4369-ba2a-74285583d87c,563000.00,DEBIT,2024-10-31 14:49:32.773889
01449deb-8923-44db-ab5b-dbbf59ae778f,351000.00,CREDIT,2024-10-30 10:13:06.773889
760d3fe2-53bf-4162-bde8-6ff2169c913c,685000.00,CREDIT,2024-10-31 22:23:27.773889
cf350499-d27f-4cfe-80bc-f4d4897d9101,230000.00,CREDIT,2024-11-04 00:01:17.773889
c97c630d-c62a-409f-a4f7-d1d6d47916ea,324000.00,DEBIT,2024-11-02 04:39:11.773889
3400e5c6-a226-468f-9439-3f7d0a9029f3,332000.00,DEBIT,2024-10-29 10:49:03.773889
30ff822b-b9f5-40f8-9c63-2f404a1523f5,55000.00,DEBIT,2024-11-02 10:17:17.773889
17c02736-0cc1-4139-a71a-09e3d1b54662,151000.00,DEBIT,2024-10-29 01:11:35.773889
471285f7-5203-4a13-ac8c-811cb621679b,30000.00,DEBIT,2024-10-31 03:04:09.773889
40c44590-dc3d-4adb-971b-9a04318c67a8,666000.00,DEBIT,2024-10-29 20:29:34.773889
78869d4f-c4b4-4ce7-bb65-3c0dd027b6aa,848000.00,DEBIT,2024-10-31 08:19:46.773889
d0b69982-4835-4467-8dd7-596f2c4eb154,23000.00,CREDIT,2024-10-31 15:21:52.773889
96a04614-db29-4e25-bc84-3173972e167a,44000.00,DEBIT,2024-11-04 00:23:39.773889
5f82f4ed-d851-452a-8c83-3985503568a1,834000.00,CREDIT,2024-10-28 06:54:27.773889
93540efc-11fa-4bf9-9422-fa2c35ca4065,977000.00,DEBIT,2024-11-03 08:50:18.773889
83c8a5f5-7ff6-469c-b46d-b4a5c9ab45c7,673000.00,CREDIT,2024-11-02 19:55:13.773889
a7e72854-3556-4c4c-9b9c-2bb0edb81c85,320000.00,DEBIT,2024-11-03 20:03:52.773889
77c874ed-c2a1-4f18-81c7-a3037a712f8a,128000.00,CREDIT,2024-11-03 19:35:04.773889
3898afb4-3381-4355-ae16-14eeb72b0567,728000.00,CREDIT,2024-11-01 08:44:07.773889
78ea76c8-f5ad-405f-af07-9c2f5fdca297,743000.00,DEBIT,2024-10-30 14:40:17.773889
adff704c-319c-4641-a4b0-cf3b54343813,810000.00,CREDIT,2024-10-28 03:33:57.773889
e0f39d29-f0fa-4e76-889b-96ea5418638e,719000.00,DEBIT,2024-10-31 19:10:22.773889
2a0bf6fb-f4aa-41d0-8d16-4cb155a61087,675000.00,CREDIT,2024-11-03 10:23:39.773889
b08433fc-f546-4e10-b681-eb0fb917659a,41000.00,DEBIT,2024-10-31 11:23:29.773889
443b76af-af40-4461-94e4-2ec95b203a5b,271000.00,DEBIT,2024-10-30 23:40:44.773889
ee72b629-7fc7-4080-bf39-afd8ab34bf7d,708000.00,DEBIT,2024-10-31 04:52:07.773889
69e7d10a-bf8a-40fc-82c8-0364c72727cd,586000.00,DEBIT,2024-11-02 21:24:27.773889
6ff145f2-6914-4ccc-a5b6-f4cecfe6958d,381000.00,DEBIT,2024-11-03 21:27:37.773889
1fffb416-4f28-47a3-a0c2-36ee76bfb890,723000.00,CREDIT,2024-10-31 17:30:37.773889
1e04a52c-505e-42f2-a25c-c2950c7d5561,106000.00,CREDIT,2024-10-30 17:58:56.773889
ce2c487f-7f8a-4fe2-82d6-cc137c4b01ed,816000.00,CREDIT,2024-11-02 03:28:32.773889
ac0eebe2-6a71-4907-85a4-2f7126cf8967,693000.00,DEBIT,2024-10-29 09:58:28.773889
479e4040-d02a-45bf-9c0a-dddfcc1e4646,575000.00,DEBIT,2024-10-28 01:30:11.773889
f2147bc6-3bfb-4d4b-919a-ad6e3fa3c6ba,884000.00,DEBIT,2024-10-31 00:46:02.773889
5f1724b0-5f52-4ebf-8aed-14c4a203fd6e,260000.00,CREDIT,2024-10-30 17:59:44.773889
9446ac17-af33-4e39-ae5e-2ed19a899a49,505000.00,CREDIT,2024-10-31 08:30:15.773889
3d340518-44d1-4e56-a89e-3f4f98de146f,801000.00,CREDIT,2024-11-01 20:18:10.773889
9719d684-2919-453a-955e-aae7c6feef75,2000.00,CREDIT,2024-11-04 00:26:07.773889
dcae5747-7f02-4b1c-a86f-279edf455540,569000.00,CREDIT,2024-10-31 23:10:20.773889
88d19f97-9048-40ec-a7fb-3421babf2d01,53000.00,CREDIT,2024-10-31 12:51:35.773889
6162f57c-c58e-422c-8b31-ec9935bc132e,884000.00,CREDIT,2024-11-02 16:50:06.773889
3500dbf1-9f28-4980-bb9d-08bd88451e41,550000.00,CREDIT,2024-10-30 00:42:58.773889
fbaac4ad-d901-42d7-9250-0fae9e7b0432,635000.00,DEBIT,2024-10-29 05:31:34.773889
c6ee1abd-6aad-4216-9311-2ee1662c92df,871000.00,CREDIT,2024-10-31 13:11:44.773889
72e91ee9-4beb-4d26-9779-6924a6455f43,992000.00,DEBIT,2024-10-31 05:05:40.773889
c3b618d7-fcca-42ac-98a5-bc940184c135,393000.00,DEBIT,2024-10-29 12:09:52.773889
aacf7015-8b3d-4fc9-8fe5-a8285eddeae5,421000.00,CREDIT,2024-10-31 11:54:14.773889
690600f8-7fdc-44a6-8d74-e078fc931ed2,478000.00,DEBIT,2024-11-03 07:51:00.773889
6870ad32-a588-481d-8df9-6b83a5fdc3ab,274000.00,CREDIT,2024-11-01 18:51:35.773889
1ba2ce44-5f2c-4adb-bc0a-e917aac024f0,776000.00,CREDIT,2024-10-29 09:09:02.773889
667f2aad-237e-4b59-b8f7-495364d26bf0,640000.00,CREDIT,2024-11-02 13:21:09.773889
1695ebdc-192b-4e5c-9683-d0cacd0055c5,92000.00,DEBIT,2024-10-30 10:27:01.773889
b3c5afd7-906b-46ef-a859-d94e12453297,322000.00,CREDIT,2024-10-31 11:11:14.773889
57ea2c63-2b6c-41c9-b5ce-c9565f7fc803,800000.00,DEBIT,2024-10-29 07:04:11.773889
08963f25-cc33-4ba5-a222-e9bca4ebc905,141000.00,CREDIT,2024-10-28 03:42:58.773889
7fc77273-3794-460a-94e5-ecf6f6ca0b70,295000.00,CREDIT,2024-10-30 02:00:42.773889
8c2e6c1f-be45-4e4f-a811-37d8a55365bd,380000.00,CREDIT,2024-11-02 07:37:58.773889
b5ab6daf-9155-4038-8b96-6cb0b9124134,426000.00,CREDIT,2024-10-30 15:56:45.773889
3161e058-8739-4921-a65b-e435c7c323c7,411000.00,DEBIT,2024-10-30 15:38:22.773889
4c45bdff-5713-4e82-af13-19cb111fb080,724000.00,DEBIT,2024-11-02 06:13:49.773889
c12d6b76-396e-4784-b4fb-ae756f090c4d,293000.00,CREDIT,2024-10-29 06:47:13.773889
8bbd688e-e0d9-456f-a032-936a93cd9a1c,570000.00,CREDIT,2024-10-30 21:05:36.773889
b547ec4b-94bc-4e2e-b2a0-a781294ab3b7,27000.00,DEBIT,2024-11-01 16:34:51.773889
83fc97ed-e21b-4ffa-b3c8-12e78614fa39,555000.00,CREDIT,2024-11-03 18:23:29.773889
c29ee7c3-488d-409c-8431-3c2ce870ea4c,150000.00,CREDIT,2024-11-03 18:50:40.773889
0338a327-3d34-4032-9b71-759f784df8f6,512000.00,CREDIT,2024-10-30 20:25:43.773889
5abee7c4-1e9b-488d-bed5-4593bf27a927,959000.00,CREDIT,2024-10-28 01:50:00.773889
165bd72c-1425-421d-b89b-85a4f5c2e66b,843000.00,CREDIT,2024-10-28 23:17:00.773889
5d6edb16-3721-49c8-ba85-26379b3f6520,849000.00,DEBIT,2024-10-31 10:10:44.773889
10988525-9faa-44c6-9cc9-dd134a5fe605,179000.00,CREDIT,2024-10-29 16:03:03.773889
8d05b741-6d32-4335-895d-4761de2eb532,910000.00,CREDIT,2024-11-01 11:37:22.773889
5eb9e7fc-98c9-4976-a224-75063beb9c1a,607000.00,DEBIT,2024-10-31 20:02:34.773889
a4c5b453-2fed-48e2-b61b-125765226169,739000.00,CREDIT,2024-10-28 10:33:56.773889
a9393661-6077-460e-b11a-3d4f0f196a0e,562000.00,CREDIT,2024-11-01 22:49:36.773889
1ea9fbf5-45af-4ad5-a1ff-3a2a94709109,44000.00,CREDIT,2024-10-28 03:03:05.773889
d13b010b-a89e-46c1-aaab-64bbd8d41c07,148000.00,DEBIT,2024-10-28 10:09:54.773889
d6ee53b8-c99e-42d3-82e2-4e5f30da3cc5,982000.00,CREDIT,2024-10-31 01:04:31.773889
d6abb65c-6e9f-4fb8-93d5-c09d1e06f7c5,89000.00,DEBIT,2024-11-01 03:15:08.773889
ae7938d2-e84d-44e4-872a-d4ffc569852c,545000.00,DEBIT,2024-11-03 03:22:36.773889
7ba7e54a-25d6-43ff-8f7c-fae03fc1c303,665000.00,CREDIT,2024-11-01 03:55:42.773889
dc14390e-de5b-475a-8154-48941b8628d0,229000.00,DEBIT,2024-11-01 12:08:04.773889
aee8e433-2067-4d01-936d-8992bed07f14,214000.00,CREDIT,2024-11-03 01:11:17.773889
c8f56042-4b54-412c-ba1d-2b5b8fe28fe4,250000.00,DEBIT,2024-10-28 02:23:06.773889
945a83a1-f8a6-4efa-bdbf-e07e9fa17c68,45000.00,DEBIT,2024-10-28 16:08:45.773889
1b8b13eb-26f8-4397-a8e6-d778eb0d91b9,368000.00,DEBIT,2024-11-02 10:48:13.773889
44505de2-91d6-446c-b407-ac0d8c99356e,527000.00,CREDIT,2024-10-30 04:42:24.773889
2183509d-b6ef-483e-a212-34eaef6b3c64,868000.00,CREDIT,2024-10-28 04:42:59.773889
788ce39f-346f-4ef4-9052-a07b2b8b6ee1,849000.00,CREDIT,2024-10-28 19:29:39.773889
2007cda8-addc-4532-8c75-68106f604853,31000.00,DEBIT,2024-10-29 07:44:28.773889
c6f6d6e7-bf41-44c0-898b-3d1379f7e4d9,573000.00,CREDIT,2024-10-30 11:28:29.773889
8d542869-8971-4271-b8d6-d0f5b49e433e,504000.00,DEBIT,2024-10-31 02:01:20.773889
16583a88-ab90-4ae7-b0d3-34c0c17a9cc6,647000.00,DEBIT,2024-10-31 04:16:36.773889
d5aa04c7-6517-4bb5-ab8e-93bffff0d576,697000.00,CREDIT,2024-11-03 13:40:18.773889
8bd95b9b-18f2-4178-9ca9-eb6d17de81fe,691000.00,CREDIT,2024-10-31 18:34:56.773889
fc3be986-e299-4fb4-bfc9-97142c7f02b5,502000.00,DEBIT,2024-11-01 00:38:40.773889
40cc6238-5b7b-44b8-a4e1-8f5a3594d03b,652000.00,DEBIT,2024-10-28 07:25:38.773889
f5c777ff-8cf8-4281-b6fc-243492de7241,491000.00,CREDIT,2024-11-02 11:23:28.773889
6f032fb4-650e-49b7-8aba-66790120ea6e,272000.00,CREDIT,2024-10-30 15:44:20.773889
53593cae-00af-4d75-a4e0-71a5292a3d41,482000.00,CREDIT,2024-10-31 14:37:22.773889
19502ac7-a858-4064-8880-d4a53082bc6f,754000.00,DEBIT,2024-11-02 07:42:05.773889
ded47ab3-afec-4d48-bb8c-36b7cbcce4a2,236000.00,DEBIT,2024-10-31 10:28:52.773889
53096553-0beb-4f8d-813e-9bb828625863,150000.00,CREDIT,2024-10-28 01:31:51.773889
e459d1ec-a379-4453-9238-b9368b2e4d42,353000.00,DEBIT,2024-10-31 12:34:44.773889
151fa8df-ab81-475a-93d6-c62df38553b1,484000.00,CREDIT,2024-11-02 08:08:59.773889
e173d2c9-8f5e-4435-91f9-23007def864e,668000.00,CREDIT,2024-11-02 05:57:46.773889
f6a2760f-32da-45ef-b501-2a3dc9e04c3a,517000.00,CREDIT,2024-11-03 07:25:32.773889
583ca491-5ff6-48d9-8e2a-0cf9cfadf3aa,337000.00,DEBIT,2024-11-02 02:41:10.773889
673fb938-0ca3-489e-a949-8342bb951512,762000.00,CREDIT,2024-11-02 00:39:41.773889
ef52bc69-b6c4-424c-8cae-a3c72f5fb0bf,981000.00,DEBIT,2024-10-29 00:06:51.773889
f6849a19-ad96-4523-ba0c-698ad16c54e9,986000.00,CREDIT,2024-10-28 14:26:21.773889
be1bb96f-6d4b-4e81-8f4c-9f839da180b0,335000.00,DEBIT,2024-10-29 01:31:42.773889
ccc6a8c1-9e44-4ca3-9c36-2ae3a71b77b9,496000.00,CREDIT,2024-10-29 06:52:18.773889
189ac502-be32-49cd-97d7-3d75d657bede,395000.00,CREDIT,2024-10-31 21:25:12.773889
aaba746e-6b87-427f-9b4d-e4248622f970,733000.00,DEBIT,2024-10-31 17:23:49.773889
7b99d792-a6b1-4c5d-8d93-4ca8a4865b8b,780000.00,DEBIT,2024-10-30 23:24:36.773889
aa6f74c1-5f5a-4d77-a946-118d565248f8,838000.00,CREDIT,2024-10-30 14:59:37.773889
7f16acd1-c1fc-4ced-a477-f2000a2a647f,737000.00,CREDIT,2024-10-28 03:57:12.773889
6d564204-763c-40a3-8eb0-3f798eb42461,30000.00,DEBIT,2024-11-03 03:28:20.773889
d3b18384-d3ef-4419-8fa7-5416fefcf0b7,194000.00,DEBIT,2024-10-30 07:13:18.773889
2863b9da-361e-4a0e-b59d-813536f60254,931000.00,CREDIT,2024-11-03 13:56:55.773889
949ee3e8-7389-4ef5-8ea2-481769c7c1f8,723000.00,CREDIT,2024-11-02 06:55:37.773889
64e0348e-af03-48a2-a3ec-9af238078851,764000.00,CREDIT,2024-11-03 07:35:44.773889
7af243bf-7f5a-4325-877a-35a5a8622d1d,989000.00,CREDIT,2024-10-28 11:32:47.773889
9d67e36f-a113-4213-948d-1da8e6af167e,286000.00,DEBIT,2024-11-02 10:14:57.773889
fb8479a1-b0ca-450c-aa92-610b223dbc75,236000.00,CREDIT,2024-10-29 11:07:50.773889
09fb8502-c56f-438e-8bfa-32a128dec677,55000.00,CREDIT,2024-11-03 07:47:21.773889
45addd70-b5cd-4193-a3ab-9a199586f7eb,997000.00,DEBIT,2024-11-02 13:04:22.773889
8d424e1a-68ac-4c2f-b2c8-cca5fb0e317e,782000.00,CREDIT,2024-10-31 05:00:11.773889
72a619ae-4f16-4e6b-a701-62119881a533,125000.00,DEBIT,2024-10-29 16:10:29.773889
6359c0a1-4aff-4ab3-9d62-c38295d1e2f8,648000.00,CREDIT,2024-10-30 17:25:21.773889
cc555e09-401b-4c1b-b287-1fbab15fbbd6,881000.00,CREDIT,2024-10-29 12:42:32.773889
7ec30dd2-e041-4bd9-a7a4-f62490766333,66000.00,CREDIT,2024-11-03 20:09:35.773889
0730b447-f362-4492-ab42-155a1d77f02b,471000.00,DEBIT,2024-10-31 01:41:26.773889
e3fc7495-fc67-4c1d-8889-ccd6673572fb,900000.00,CREDIT,2024-11-03 21:27:43.773889
ebefc6dd-7b51-49aa-addb-d61533716d67,921000.00,CREDIT,2024-11-03 03:32:16.773889
a7d099c0-3f88-4be6-b853-f86fcf9c7e29,318000.00,DEBIT,2024-10-30 03:50:15.773889
18006651-396e-41a5-8bf8-fd916c4cbd17,82000.00,DEBIT,2024-10-29 10:26:12.773889
73027094-e234-4919-be87-6fdfec9398ba,42000.00,CREDIT,2024-11-01 02:10:43.773889
b0553131-c722-4e54-a845-3345ed487166,258000.00,DEBIT,2024-10-31 12:48:45.773889
72adcf1e-278a-492f-99e1-b44501d81194,851000.00,DEBIT,2024-10-31 20:21:08.773889
4cf69fa8-4d4c-4cb2-b994-64cd61d49961,444000.00,CREDIT,2024-11-02 16:33:13.773889
080fadf7-23b5-449c-884f-1e57342afac7,764000.00,DEBIT,2024-10-30 13:04:40.773889
34276221-2a06-4776-a182-84fe8fbbfc53,140000.00,CREDIT,2024-10-30 02:45:07.773889
5f3ac12b-9081-4b04-9299-5cdc936f8c51,318000.00,DEBIT,2024-11-01 13:10:17.773889
3f030047-a536-4fd2-9484-dbbd8fd90da1,688000.00,DEBIT,2024-11-01 01:39:01.773889
902f7ed0-f5b2-446b-a934-c240f319b8f9,468000.00,DEBIT,2024-10-29 04:31:07.773889
712319c6-cef0-48a3-b06d-20860a46501f,86000.00,CREDIT,2024-10-31 20:10:29.773889
fbbc463a-27b3-4db1-b7d2-b3f8b16b98da,263000.00,DEBIT,2024-11-01 11:21:13.773889
fb154ae0-6411-4c4e-8126-ce2c69ce44e0,793000.00,CREDIT,2024-10-29 07:47:10.773889
5f992aa0-e5b7-4d7c-811a-99a19376d6b7,670000.00,DEBIT,2024-11-02 11:42:39.773889
a4b16763-a206-4ce3-a19e-2bc4202c4d03,303000.00,DEBIT,2024-10-31 20:38:06.773889
888be8ac-83e8-4749-9fdd-111bd971984e,136000.00,DEBIT,2024-10-29 04:48:07.773889
53f5f1e5-a171-4fc6-bddd-8f9d40b25d37,871000.00,CREDIT,2024-10-29 11:51:34.773889
11e971eb-7ed1-4b1c-9a7e-7136e412b764,137000.00,CREDIT,2024-10-29 22:49:56.773889
2d0355de-df18-480c-9b91-af0ce86c5c88,766000.00,CREDIT,2024-11-02 09:23:47.773889
d64b2e07-e279-48dc-8d71-6a8e1ec70c24,572000.00,DEBIT,2024-11-01 03:23:39.773889
eb8e3827-00a4-44a2-bd72-ce0373fa1777,684000.00,CREDIT,2024-11-02 02:43:21.773889
4b226c36-2c15-4283-bc2a-cf045b95306a,115000.00,CREDIT,2024-10-30 08:46:15.773889
5435b6db-6153-4354-8c62-044e76d0f272,175000.00,CREDIT,2024-11-03 19:36:54.773889
29911272-151e-42b8-9764-038edb83eeb3,834000.00,CREDIT,2024-10-28 07:50:39.773889
f2e9ead1-b03b-40e7-a917-b1c47e198124,11000.00,DEBIT,2024-10-31 16:59:41.773889
66b8967d-95d2-4e20-94f0-d979693ac9c2,892000.00,DEBIT,2024-11-02 01:55:44.773889
90b96150-4400-44cd-80d6-8f4be87c4b74,469000.00,DEBIT,2024-11-02 22:05:33.773889
9c770982-8b7e-4fb6-9a1a-419370eed634,991000.00,CREDIT,2024-11-03 19:32:34.773889
6ab8f5c3-9c43-48c4-b990-62ce54dbcdb2,321000.00,DEBIT,2024-10-31 17:22:37.773889
46832482-446e-4080-8777-832abfe9f1e1,92000.00,DEBIT,2024-11-02 07:20:03.773889
d2fbd4f9-06e2-49de-99b8-e886105552a1,55000.00,DEBIT,2024-10-28 15:02:34.773889
5b3b9cf5-66b8-41be-97e1-fca3e2c3334c,95000.00,DEBIT,2024-10-28 13:16:20.773889
6882a2ad-0026-4782-9a9c-0751ccf6fd93,521000.00,DEBIT,2024-10-28 07:51:16.773889
b178f907-90b1-48c9-ab4e-31b48b2f7b47,735000.00,CREDIT,2024-10-30 09:10:09.773889
b1e838f0-bba0-475c-bd40-98483293a6dd,73000.00,CREDIT,2024-10-31 09:57:49.773889
0556c689-e574-4e3f-9394-7d3ab9c619f6,449000.00,DEBIT,2024-11-02 07:38:56.773889
954165ce-01db-4ad6-a2a1-7a0ca046bda4,188000.00,CREDIT,2024-10-29 05:27:44.773889
5909d8f0-0965-44e8-8c96-849de928e041,173000.00,DEBIT,2024-11-03 15:33:42.773889
a56dde08-ff6f-40f9-bffc-a232245a5f78,916000.00,CREDIT,2024-11-02 00:27:51.773889
684e37f3-50e7-491b-ba4d-7b3275eb8ddf,55000.00,CREDIT,2024-11-02 01:22:26.773889
ed7c0bbe-5fdb-407a-acdc-e6f3d0b85e44,967000.00,CREDIT,2024-10-28 04:02:34.773889
130e26b0-8209-46ee-91ae-8f0a9677229f,908000.00,CREDIT,2024-10-31 21:29:07.773889
6aacd9af-c242-4367-831e-e2f488929557,16000.00,CREDIT,2024-11-02 00:00:36.773889
0273625e-ff0d-4588-8a23-dec567e52930,207000.00,DEBIT,2024-11-01 08:27:41.773889
622238d6-fbb8-4ebf-bb7e-7cee37a3dcb6,618000.00,CREDIT,2024-11-01 05:57:44.773889
3517a8e8-9d62-4143-ac1b-3d96188f7f54,616000.00,CREDIT,2024-11-02 18:47:39.773889
3b4e8e43-3e8d-438e-ae82-c5ec4f7192f4,697000.00,DEBIT,2024-10-29 15:05:37.773889
dd240425-613b-4324-a1f4-6462c95e3898,241000.00,DEBIT,2024-10-30 01:12:32.773889
ca368567-ec82-4d17-85f9-cb812030e695,711000.00,CREDIT,2024-10-31 18:26:35.773889
47a81280-221c-4386-b4bc-0e346f654627,978000.00,DEBIT,2024-11-03 13:56:52.773889
12c0c475-2d81-4f68-a19c-8d24fa9ac008,170000.00,CREDIT,2024-10-29 01:18:41.773889
240e76ec-da28-466a-b1df-6822dc334d13,522000.00,CREDIT,2024-10-28 08:46:11.773889
5f528626-a36f-485f-acec-e4f501ba0158,842000.00,DEBIT,2024-11-03 21:35:34.773889
1f3ed610-5c91-4ce3-910d-52f07c8aa4c9,371000.00,DEBIT,2024-10-31 03:28:07.773889
80f18872-756a-4dd7-bae4-a06b6ff88b69,21000.00,DEBIT,2024-11-02 16:49:14.773889
08e57fc9-ddfb-4fd6-a119-08b90f6cd7a6,279000.00,DEBIT,2024-10-28 08:04:21.773889
262fd41c-5ab3-461a-a6fb-2c7b52402c0b,864000.00,DEBIT,2024-11-03 02:42:30.773889
49ecdb03-510c-4867-be3c-4d03fa4ac897,883000.00,DEBIT,2024-10-29 07:15:04.773889
d5666e48-2540-4e66-bc39-e5780fe0fc42,448000.00,CREDIT,2024-10-29 17:08:41.773889
